40.0 80.0 2.324485
49.0 77.0 2.058908
40.0 86.0 2.349126
56.5 90.0 2.406622
59.0 64.0 0.251888
59.0 88.0 2.584586
49.5 64.0 1.347051
45.0 92.0 3.419649
30.0 39.0 1.013026
43.0 62.0 2.264251
49.0 58.0 1.013026
49.0 62.0 1.399072
29.0 39.0 1.013026
28.0 45.0 2.028791
63.0 72.0 1.007551
36.0 61.0 2.401146
47.0 69.0 1.032192
41.0 75.0 1.891895
40.0 70.0 2.340912
74.0 80.0 0.279267
55.5 75.0 1.798806
46.5 92.0 4.763962
54.0 62.0 1.314196
53.0 59.0 0.328549
60.0 64.0 0.279267
90.0 90.5 0.016427
81.0 88.0 0.306646
51.0 53.5 0.232722
32.0 38.0 0.232722
32.0 74.0 2.390195
22.0 34.0 0.950055
22.0 75.5 3.008962
27.0 37.5 0.561271
43.0 72.0 3.290967
62.0 66.0 0.306646
28.0 37.0 0.295694
37.5 42.5 0.161537
36.0 42.0 0.320335
53.0 63.0 0.511989
62.0 76.0 1.043143
30.5 63.0 3.323822
39.5 76.0 2.305320
51.0 53.0 0.232722
32.0 73.0 4.909071
62.0 65.0 0.295694
59.5 61.0 0.531154
54.0 79.0 2.434001
36.5 45.0 1.023978
45.5 60.0 1.218370
42.0 72.0 2.239610
66.0 82.0 1.023978
37.0 101.0 3.499048
29.5 55.0 2.913135
36.0 42.0 0.700905
55.5 64.0 0.484610
66.0 73.0 3.893307
56.0 72.0 2.086287
38.0 88.0 2.740647
52.0 64.0 3.222519
46.0 68.0 1.073260
53.0 74.0 2.141045
52.0 76.0 2.034267
54.0 65.0 1.749524
55.0 64.0 1.051357
50.5 63.0 1.215632
53.0 73.0 1.960343
22.0 62.0 2.532566
39.0 39.0 0.024641
25.0 49.0 1.634532
35.0 40.5 0.752925
28.0 57.0 1.541443
48.0 73.0 1.574298
56.0 112.0 5.349875
17.2 18.8 0.169750
23.0 61.0 3.033603
20.6 27.2 0.114992
23.0 31.0 0.227246
27.5 30.9 0.117730
25.3 35.1 0.227246
25.5 33.0 0.136895
21.3 30.2 0.227246
24.4 31.0 0.221771
22.1 28.6 0.128682
23.8 28.5 0.158799
21.8 26.5 0.087613
21.8 26.0 0.268315
21.5 26.5 0.205343
22.4 27.0 0.109516
19.6 24.4 0.205343
25.4 29.0 0.268315
24.6 28.2 0.205343
23.9 27.0 0.249150
25.5 28.0 0.071186
25.9 28.5 0.076661
25.9 28.5 0.073924
29.8 33.0 0.071186
27.0 31.8 0.109516
23.4 28.3 0.109516
30.5 34.1 0.172488
28.7 32.0 0.169750
28.8 31.0 0.210819
28.4 30.2 0.147847
23.0 67.0 2.869329
31.5 32.0 0.123206
27.0 28.0 0.123206
28.8 29.0 0.186178
37.0 62.0 2.089025
70.0 97.0 1.869992
42.0 89.0 2.877543
43.5 62.0 1.185515
61.0 62.0 0.128682
33.0 41.5 0.758401
62.0 64.0 0.136895
64.0 70.0 0.366880
50.0 70.0 2.234134
55.0 65.0 0.312122
35.0 45.0 0.930889
50.0 51.0 0.167012
45.0 70.0 3.107527
44.0 53.5 0.933627
59.0 80.0 2.590062
55.5 70.0 1.779641
38.5 45.0 0.347714
70.0 73.0 0.251888
70.0 71.5 0.054758
39.0 43.5 0.309384
42.0 45.5 0.731022
85.0 92.0 0.273791
29.0 57.6 1.379906
42.0 60.0 1.782379
46.0 66.0 2.061646
37.0 41.0 0.670788
55.0 67.0 1.363479
56.0 60.0 0.019165
31.5 32.1 0.117730
32.0 32.0 0.117730
25.0 35.0 0.714594
39.0 68.0 1.911061
44.0 83.5 3.687964
49.0 70.0 1.757738
30.0 31.5 0.106778
63.0 79.0 1.045881
25.0 67.0 2.316271
27.0 59.0 1.916536
40.0 57.0 1.716669
70.0 83.0 0.509251
51.0 55.0 0.287480
56.0 65.0 0.396997
57.0 81.0 1.629056
35.5 74.0 2.190327
38.8 48.0 0.799470
44.0 61.5 1.697504
44.0 79.0 3.110265
58.0 61.0 0.257363
52.3 72.0 1.163611
51.0 110.0 3.614040
71.0 81.0 1.210156
73.0 77.0 0.251888
29.0 30.0 0.123206
32.0 32.8 0.123206
50.5 79.0 2.234134
56.0 56.0 0.150585
56.0 70.0 0.895296
75.0 76.0 0.049282
39.0 46.5 0.405211
42.0 79.0 2.486022
37.0 55.3 1.675600
33.0 100.0 4.766700
61.0 78.5 1.081474
35.5 61.0 2.151997
35.5 43.0 1.437402
57.5 92.0 2.943252
44.0 59.0 0.772090
91.0 93.0 0.079399
71.0 74.0 0.052020
58.0 60.0 0.501037
36.5 100.0 4.881692
60.0 76.0 0.785780
26.8 58.0 2.173900
26.8 45.0 1.004813
35.0 64.0 2.789930
29.0 50.0 1.292293
32.5 68.0 2.116404
28.0 64.5 4.120553
49.0 64.0 2.959680
55.0 67.0 0.848752
52.0 80.0 2.015101
28.0 31.0 0.098565
30.0 30.0 0.057496
57.0 63.0 1.163611
88.0 91.0 0.632457
60.0 84.0 1.954867
23.0 23.0 0.041069
24.0 24.0 0.041069
51.0 73.0 1.995936
58.0 73.0 1.193728
51.0 97.0 2.688627
51.0 61.0 1.281342
39.0 40.5 0.057496
40.0 41.5 0.062972
40.0 41.0 0.098565
49.0 68.0 1.065047
50.0 75.0 1.694766
53.0 71.0 2.020577
46.5 48.0 0.180702
53.0 87.0 2.661248
66.0 92.0 1.431927
60.0 87.0 1.659173
95.0 99.0 0.057496
52.0 84.0 1.601677
64.0 100.0 2.579111
54.5 94.0 2.691365
56.0 93.0 2.691365
59.0 76.0 1.144446
40.0 53.0 1.782379
61.0 100.0 2.822784
55.0 87.0 1.883682
57.0 94.0 2.529828
73.0 95.0 2.494235
55.0 86.0 1.982246
54.0 93.0 2.557207
58.0 87.0 1.730359
43.0 62.0 1.924750
43.0 74.0 4.052106
36.0 42.0 1.544181
47.0 58.0 0.999337
43.0 60.0 2.105452
81.0 84.0 0.106778
60.0 63.0 1.040406
52.0 58.0 0.969220
37.0 75.0 1.437402
31.0 35.0 0.774828
55.0 94.0 3.022652
56.0 72.0 1.683814
57.0 67.0 0.917200
57.0 81.0 1.971295
69.0 90.0 1.199204
74.0 78.0 0.243674
59.0 96.0 2.102714
58.0 90.0 1.768689
35.0 56.0 1.538705
53.0 88.0 2.505187
68.5 85.0 2.855639
52.0 67.0 1.689290
52.0 62.0 1.023978
50.0 66.0 1.993198
55.0 84.0 1.511326
55.0 64.0 1.990460
50.0 67.0 1.998674
54.0 88.0 2.661248
60.0 63.0 0.947317
53.0 74.5 2.959680
55.0 62.0 0.955530
53.0 76.0 2.976107
45.0 95.0 4.471006
58.0 82.0 0.991123
51.0 90.0 1.990460
51.0 86.0 2.113666
54.0 73.5 1.952129
51.5 64.0 1.286817
35.5 60.5 0.980172
34.5 34.5 0.043807
29.0 61.0 3.529165
65.0 75.0 0.421638
54.0 80.0 1.232059
54.0 80.0 1.267652
56.0 78.0 1.267652
54.0 83.0 1.366217
40.0 51.0 1.010289
40.0 73.0 1.908323
45.0 93.0 5.768775
46.0 63.5 2.945990
40.0 90.0 4.167098
24.0 25.0 0.104041
23.0 24.0 0.120468
23.0 23.0 0.087613
23.0 23.0 0.079399
23.0 23.5 0.095827
23.0 38.0 1.010289
23.0 23.0 0.073924
23.0 33.0 0.772090
23.0 23.5 0.139633
24.0 24.5 0.104041
24.0 24.0 0.073924
24.0 24.0 0.079399
24.0 24.0 0.087613
27.0 39.0 0.865179
20.0 39.5 1.631794
20.0 20.0 0.035593
24.0 24.0 0.073924
20.0 20.0 0.038331
20.0 28.0 0.065710
25.0 66.0 3.482621
25.0 44.0 1.807020
22.0 22.5 0.095827
24.0 24.0 0.079399
25.0 25.0 0.079399
23.0 23.0 0.038331
20.0 20.0 0.041069
22.0 22.0 0.076661
22.0 23.0 0.079399
22.0 22.5 0.139633
20.0 20.0 0.035593
55.0 81.0 1.831661
56.0 95.5 7.674360
50.0 65.0 0.930889
51.0 100.0 4.197215
64.0 100.0 2.543518
50.5 66.0 0.950055
77.0 108.0 5.911146
70.0 81.0 1.010289
64.0 78.0 0.933627
58.0 78.0 2.086287
45.0 45.0 0.153323
41.0 42.0 0.035593
41.0 43.0 0.325811
51.0 52.0 0.016427
42.0 46.0 0.399735
42.0 54.0 1.032192
41.0 44.5 1.051357
41.0 44.5 1.043143
41.0 47.0 1.067785
31.0 32.0 0.057496
31.0 43.5 0.892558
31.0 34.0 0.153323
34.0 35.5 0.057496
28.0 44.0 0.974696
28.0 41.0 0.878869
24.0 24.0 0.035593
24.0 24.0 0.095827
24.0 24.0 0.043807
24.0 24.0 0.043807
38.0 55.0 0.681739
23.5 23.5 0.030117
23.5 23.5 0.035593
16.5 36.5 1.683814
21.0 21.0 0.016427
42.5 120.0 3.950803
21.0 21.0 0.035593
26.0 26.0 0.098565
20.0 20.0 0.038331
25.0 25.0 0.073924
25.0 37.0 0.865179
25.0 32.0 0.829587
21.0 21.0 0.038331
26.0 30.0 0.114992
26.0 30.0 0.079399
26.0 29.0 0.114992
26.0 71.0 1.880944
25.0 28.0 0.073924
21.0 21.0 0.035593
22.0 22.0 0.038331
20.0 21.0 0.024641
22.0 22.0 0.054758
22.0 22.5 0.093089
25.0 27.0 0.087613
25.0 26.0 0.065710
21.0 21.5 0.109516
21.0 21.5 0.123206
28.0 30.0 0.062972
43.5 78.0 2.830998
60.0 68.0 0.339501
22.5 22.5 0.098565
22.5 22.5 0.093089
22.5 22.5 0.057496
22.5 22.5 0.038331
23.0 23.5 0.104041
23.0 24.0 0.032855
26.0 30.0 0.695429
26.0 38.0 1.092426
27.0 27.0 0.035593
24.0 25.0 0.032855
24.0 26.0 0.049282
30.5 31.0 0.024641
26.0 27.5 0.065710
26.0 27.5 0.084875
26.0 38.5 1.522278
26.0 34.0 0.769353
26.0 27.0 0.043807
24.0 40.0 0.947317
25.0 25.0 0.019165
26.5 30.0 0.777566
26.5 41.0 1.826185
26.5 34.0 1.018502
26.5 29.5 0.750187
26.5 39.0 1.713931
26.5 38.5 1.735834
32.0 33.0 0.049282
22.0 30.0 0.731022
22.0 35.0 0.950055
22.0 35.0 0.939103
26.5 38.0 1.697504
26.5 32.5 0.668050
26.5 39.0 1.741310
24.5 42.0 1.724883
29.0 29.5 0.062972
29.0 29.5 0.068448
32.0 58.5 0.985647
32.0 70.0 1.574298
32.0 42.0 0.585913
27.0 27.5 0.054758
27.0 27.0 0.019165
28.5 48.0 1.801544
28.5 35.0 0.637933
28.5 45.0 1.571560
30.5 31.0 0.019165
29.0 37.0 0.752925
29.0 42.5 1.593463
30.0 36.0 0.635195
30.0 30.0 0.054758
26.5 31.0 0.654360
26.5 37.0 1.045881
60.0 70.0 1.598939
82.0 87.5 1.609891
32.0 36.0 0.019165
50.0 68.0 1.100640
34.0 62.0 3.175975
37.0 62.5 3.085624
41.0 57.0 1.108853
38.0 61.0 1.760476
38.0 55.5 1.034930
41.5 58.0 0.895296
41.5 58.0 0.955530
40.0 52.0 0.999337
40.0 45.5 0.191654
29.5 30.0 0.068448
43.0 70.0 1.812496
38.0 84.0 2.765288
56.0 63.0 0.191654
48.0 102.0 3.704391
37.0 85.0 2.069859
38.0 47.0 1.059571
38.0 85.0 3.367628
39.0 40.0 0.062972
41.0 45.0 0.087613
41.0 42.0 0.071186
41.0 45.0 0.199867
40.0 42.0 0.071186
51.0 79.0 1.960343
67.0 70.0 0.216295
34.0 100.0 3.868666
43.0 60.0 0.377831
33.0 66.0 3.230733
18.0 21.0 0.024641
20.0 20.5 0.046544
20.0 20.0 0.024641
20.0 20.5 0.046544
21.0 21.0 0.125944
18.0 19.0 0.024641
19.0 19.0 0.024641
19.0 22.0 0.090351
19.0 29.5 0.791256
19.0 31.0 0.876131
19.0 34.0 0.985647
18.0 19.0 0.021903
18.0 46.0 1.765951
18.0 19.0 0.024641
26.0 27.0 0.084875
26.0 26.0 0.052020
26.0 26.5 0.084875
26.0 26.5 0.125944
22.0 22.0 0.095827
22.0 22.0 0.032855
22.0 22.0 0.084875
22.0 22.0 0.076661
22.0 22.0 0.095827
20.0 20.0 0.032855
20.0 20.0 0.035593
24.0 42.5 1.864516
24.0 27.0 0.158799
24.0 43.0 1.596201
18.0 18.5 0.052020
19.0 19.0 0.032855
22.0 22.0 0.032855
20.0 20.0 0.038331
18.0 18.0 0.032855
19.0 19.0 0.032855
20.0 20.0 0.038331
20.0 20.0 0.084875
27.0 46.0 2.089025
27.0 40.0 1.221108
30.0 39.0 1.034930
30.0 38.0 0.832324
23.0 23.0 0.035593
21.0 21.0 0.065710
21.0 21.0 0.038331
22.0 22.0 0.030117
22.0 22.0 0.038331
22.0 22.0 0.052020
22.0 22.0 0.043807
19.0 19.0 0.098565
19.0 33.5 1.043143
19.0 19.0 0.104041
19.0 19.0 0.084875
19.0 49.5 1.752262
19.0 19.0 0.104041
20.0 58.0 0.963744
34.0 34.6 0.284743
34.0 34.0 0.043807
30.0 46.0 1.768689
18.0 25.5 0.079399
18.0 21.0 0.043807
18.0 21.0 0.068448
22.0 23.0 0.076661
22.0 22.0 0.073924
25.0 46.5 1.787855
23.0 29.0 0.741973
23.0 35.5 1.067785
19.0 19.0 0.027379
20.0 20.0 0.027379
20.0 20.0 0.027379
24.0 24.5 0.087613
20.0 20.0 0.027379
20.0 20.0 0.030117
19.0 19.0 0.024641
19.5 20.0 0.024641
24.0 24.0 0.076661
24.0 24.0 0.093089
24.0 24.0 0.052020
24.0 24.0 0.131420
24.0 24.0 0.136895
20.0 20.0 0.032855
29.0 32.5 0.104041
20.0 21.0 0.035593
28.0 29.0 0.076661
20.0 80.0 2.502449
20.0 29.5 0.112254
20.0 20.0 0.038331
20.0 20.0 0.032855
24.0 24.0 0.136895
21.0 21.0 0.035593
24.0 24.0 0.076661
24.0 24.0 0.095827
24.0 24.0 0.084875
21.0 22.0 0.035593
24.0 26.2 0.317597
20.0 20.0 0.084875
23.0 23.0 0.084875
20.0 20.0 0.038331
21.0 21.0 0.095827
20.0 20.0 0.038331
24.0 25.0 0.142371
24.0 24.0 0.095827
24.0 24.5 0.117730
24.0 24.0 0.131420
24.0 24.0 0.073924
24.0 24.0 0.035593
20.0 41.5 1.681076
20.0 40.0 1.555132
20.0 77.0 3.490834
20.0 20.0 0.035593
25.0 25.0 0.076661
25.0 25.0 0.095827
25.0 25.0 0.071186
25.0 25.0 0.112254
20.0 25.0 0.087613
20.0 24.5 0.093089
21.0 21.0 0.035593
20.0 21.0 0.032855
19.0 20.0 0.032855
24.0 47.5 1.776903
24.0 50.0 1.878206
23.0 23.0 0.057496
19.0 19.0 0.027379
21.0 21.5 0.024641
59.0 92.0 2.770764
35.0 35.5 0.057496
22.0 29.0 0.785780
22.0 28.0 0.788518
22.0 28.0 0.780304
20.0 20.0 0.035593
22.0 23.0 0.098565
22.0 23.0 0.087613
34.0 39.0 0.098565
34.0 81.0 1.672863
27.0 36.0 0.889821
23.0 23.0 0.041069
23.0 23.0 0.038331
23.0 23.0 0.035593
20.0 20.0 0.035593
21.0 32.5 1.763214
20.0 20.0 0.038331
20.0 20.0 0.038331
21.0 21.0 0.035593
22.0 22.0 0.117730
23.0 28.0 0.826849
23.0 23.0 0.038331
20.0 20.0 0.041069
18.0 18.0 0.057496
32.0 32.5 0.021903
26.0 50.0 0.755663
34.0 35.0 0.076661
24.0 24.0 0.030117
28.0 41.5 1.497636
28.0 36.0 0.657098
30.0 64.0 1.670125
30.0 45.0 0.654360
29.0 36.0 0.402473
29.0 29.5 0.041069
27.0 43.0 0.714594
27.0 41.0 0.673526
32.0 40.0 0.421638
32.0 46.0 0.637933
32.0 35.3 0.221771
29.0 29.6 0.221771
29.5 45.0 0.654360
29.5 44.5 0.750187
28.0 50.0 1.686552
33.0 34.0 0.041069
27.0 38.5 1.670125
27.0 39.5 1.705717
31.0 47.0 0.898034
31.0 39.5 0.632457
27.5 28.0 0.027379
28.0 28.0 0.027379
34.0 66.0 1.535967
29.0 29.0 0.024641
29.0 29.0 0.024641
30.5 52.0 1.648221
35.0 54.0 1.694766
30.0 67.0 1.456568
35.0 57.0 0.747449
32.0 60.0 1.193728
32.0 45.5 0.736498
32.0 46.0 0.676264
32.0 33.5 0.057496
30.0 30.5 0.062972
28.0 29.0 0.041069
30.0 49.0 0.747449
30.0 70.0 1.752262
28.0 43.0 0.676264
28.0 32.0 0.243674
33.0 48.0 0.788518
33.0 56.0 1.713931
33.0 44.5 0.424376
33.0 48.5 0.720070
27.0 34.0 0.720070
27.0 35.5 0.676264
27.0 27.0 0.021903
27.0 27.0 0.043807
27.0 27.0 0.021903
27.0 42.0 1.089688
30.0 73.0 2.444953
30.0 62.0 2.428526
30.0 94.0 4.772176
28.0 47.5 1.678338
28.0 47.0 1.716669
29.0 30.0 0.052020
28.0 32.0 0.243674
27.0 27.5 0.021903
27.0 60.0 1.782379
27.0 32.5 0.657098
27.0 27.0 0.041069
29.0 30.8 0.221771
34.0 36.8 0.240936
33.5 46.0 0.654360
29.0 29.0 0.057496
29.0 38.0 0.668050
37.0 44.0 0.232722
26.0 26.0 0.027379
27.0 43.0 0.629719
20.0 45.0 2.097238
39.0 76.0 2.291630
27.0 70.0 2.234134
36.5 56.0 0.750187
31.0 72.0 3.214305
26.0 62.0 3.315608
35.0 40.0 0.210819
39.0 90.0 5.259524
19.0 19.0 0.021903
18.5 27.0 0.019165
19.0 22.0 0.030117
19.0 22.0 0.019165
19.0 22.0 0.057496
19.0 22.0 0.016427
19.0 30.0 0.695429
19.0 39.0 1.730359
19.0 40.0 1.922012
20.0 20.5 0.021903
20.0 21.5 0.062972
26.0 27.0 0.561271
26.0 33.0 1.733097
26.0 32.0 1.705717
26.0 27.0 0.041069
19.0 41.0 1.842613
19.0 39.0 1.749524
19.0 41.0 1.859040
19.0 39.0 1.765951
19.0 37.0 1.634532
18.0 31.0 0.826849
22.0 22.0 0.041069
30.0 99.0 3.704391
30.0 49.5 0.755663
30.0 47.0 0.676264
30.0 32.5 0.095827
19.0 24.0 0.049282
20.0 21.0 0.076661
18.0 27.0 0.035593
19.0 19.5 0.016427
21.0 22.5 0.060234
21.0 22.0 0.035593
21.0 21.0 0.035593
19.5 23.0 0.060234
19.5 23.0 0.082137
20.0 22.0 0.065710
20.0 22.0 0.172488
24.0 24.0 0.101303
25.0 26.0 0.041069
19.0 45.0 2.532566
23.0 23.0 0.035593
19.5 19.5 0.016427
19.5 31.0 0.709118
20.5 22.0 0.043807
32.5 35.0 0.095827
25.5 26.0 0.060234
25.5 26.0 0.043807
25.5 26.0 0.090351
18.0 22.0 0.019165
20.0 20.0 0.032855
21.0 21.0 0.032855
21.0 21.5 0.043807
21.0 22.0 0.049282
21.0 22.0 0.065710
21.0 22.0 0.019165
37.5 58.0 0.465445
33.0 90.0 2.428526
18.5 32.5 0.892558
18.5 68.0 3.359415
18.5 37.0 1.722145
23.0 37.0 1.653697
30.5 50.0 1.122543
28.0 28.5 0.284743
24.0 100.0 5.965904
30.0 41.5 1.292293
51.0 90.0 1.820710
25.0 25.0 0.019165
25.0 25.0 0.060234
24.0 30.0 0.714594
24.0 25.5 0.060234
24.0 24.5 0.024641
23.0 23.5 0.019165
23.0 23.0 0.019165
22.0 27.0 0.019165
22.0 24.0 0.016427
26.0 64.0 2.839212
26.0 26.0 0.060234
26.0 45.0 2.442215
26.0 39.5 1.705717
21.0 31.0 0.657098
25.0 25.5 0.060234
25.0 25.5 0.054758
22.0 22.0 0.041069
22.0 22.0 0.060234
27.0 30.0 0.350452
23.0 23.0 0.054758
20.0 21.5 0.041069
22.0 22.0 0.019165
22.0 22.5 0.041069
22.0 22.0 0.035593
23.0 23.0 0.054758
26.0 26.0 0.019165
24.0 95.5 4.999422
28.0 31.0 0.665312
28.0 28.0 0.032855
22.0 22.0 0.027379
26.0 84.0 3.718081
26.0 26.0 0.027379
28.0 28.0 0.052020
22.0 22.0 0.041069
22.0 22.5 0.016427
22.0 22.0 0.032855
22.0 23.0 0.052020
22.0 23.0 0.041069
22.0 39.0 1.869992
20.0 20.0 0.046544
21.0 21.0 0.052020
20.0 20.0 0.052020
20.0 20.0 0.032855
25.0 51.0 1.508588
25.0 25.5 0.052020
25.0 56.0 1.702980
22.0 22.5 0.016427
24.0 24.5 0.052020
24.0 24.0 0.123206
24.0 24.5 0.046544
24.0 25.0 0.016427
27.0 32.0 0.648884
27.0 47.0 1.719407
27.0 41.0 1.544181
25.0 25.0 0.041069
25.0 25.0 0.032855
25.0 25.0 0.046544
26.0 31.0 0.736498
26.0 40.0 1.744048
26.0 32.0 0.780304
27.0 35.0 0.739236
24.0 73.0 3.400483
24.0 41.0 1.470257
24.0 24.0 0.032855
22.0 23.0 0.032855
26.0 45.0 0.739236
26.0 26.5 0.032855
27.0 51.0 1.678338
25.0 25.5 0.027379
25.0 31.0 0.706381
25.0 25.5 0.052020
24.0 24.0 0.052020
24.0 24.0 0.032855
24.0 28.0 0.648884
21.0 22.0 0.032855
21.0 22.7 0.232722
20.0 21.0 0.016427
20.0 20.5 0.052020
20.0 20.5 0.046544
23.0 23.5 0.052020
23.0 23.5 0.041069
24.0 30.0 0.777566
24.0 25.0 0.531154
22.5 23.0 0.052020
18.0 40.0 1.711193
17.5 17.5 0.043807
17.5 25.0 0.695429
17.5 26.0 0.763877
19.0 19.0 0.038331
19.0 19.5 0.043807
19.0 37.0 0.955530
19.0 20.0 0.035593
19.0 19.5 0.043807
19.0 19.0 0.073924
21.5 21.5 0.079399
21.0 35.0 1.738572
18.0 70.0 3.482621
19.5 21.0 0.073924
19.5 19.5 0.054758
19.5 19.5 0.032855
19.0 19.0 0.079399
19.5 20.0 0.553058
22.0 22.0 0.068448
22.0 22.0 0.021903
20.0 20.5 0.073924
19.0 36.5 1.656435
19.0 34.0 0.941841
19.0 27.0 0.744711
19.0 70.0 3.468931
23.0 24.0 0.019165
22.5 22.5 0.060234
31.0 32.0 0.073924
19.0 19.0 0.038331
19.0 19.0 0.032855
19.0 19.0 0.021903
20.0 20.0 0.024641
23.0 23.0 0.032855
21.0 21.5 0.054758
23.0 23.0 0.052020
23.0 23.0 0.068448
23.0 23.0 0.073924
25.0 25.0 0.021903
25.0 25.0 0.062972
25.0 25.0 0.021903
27.0 28.0 0.032855
27.0 32.0 0.802207
21.0 22.0 0.030117
25.0 25.5 0.065710
25.0 26.0 0.024641
21.0 22.0 0.046544
21.0 22.0 0.024641
21.0 39.0 0.999337
23.0 24.5 0.021903
23.0 23.0 0.046544
24.0 24.0 0.046544
23.0 24.0 0.024641
23.0 24.0 0.030117
23.0 24.0 0.065710
26.0 26.0 0.041069
25.0 25.0 0.046544
26.0 27.0 0.024641
26.0 26.5 0.054758
26.0 26.5 0.065710
21.0 22.0 0.021903
23.0 23.0 0.024641
23.0 23.0 0.046544
23.0 23.0 0.021903
29.0 29.0 0.041069
29.0 45.0 1.752262
31.0 39.5 0.665312
30.0 31.0 0.032855
